Profile Name,Country Iso Code,Device,Is Kids,Query Typed,Displayed Name,Action,Section,Utc Timestamp
Tania,US,Android Tablet,0,brooklyn ,new girl,play,suggestion_title_results,2017-11-13 05:00:13
Tania,US,Android Tablet,0,brooklyn ,-1,view_suggestion_info,suggestion_results,2017-11-13 04:59:05
Tania,ZA,Android Tablet,0,the other women,the other woman,view_suggestion_info,suggestion_results,2017-11-12 20:24:03
Tania,ZA,Android Tablet,0,brookly,brooklyn nine-nine,download,video_info,2017-11-12 20:20:30
Tania,ZA,Android Tablet,0,brookly,brooklyn nine-nine,view_video_info,title_results,2017-11-12 20:20:18
Tania,US,Android Tablet,0,bro,brooklyn nine-nine,view_suggestion_info,suggestion_results,2017-11-12 20:08:28
Tania,ZA,Smart TV,0,ri,rick and morty,play,video_info,2017-10-19 18:09:04
Tania,ZA,Smart TV,0,ri,rick and morty,play,video_info,2017-10-19 18:07:30
Tania,ZA,Smart TV,0,ri,rick and morty,view_video_info,title_results,2017-10-19 18:07:24
Tania,ZA,Smart TV,0,ri,-1,play,video_info,2017-10-16 19:08:47
Tania,ZA,Smart TV,0,ri,rick and morty,play,video_info,2017-10-16 18:40:45
Tania,ZA,Smart TV,0,ri,rick and morty,view_video_info,title_results,2017-10-16 18:40:43
Christy,ZA,HTML 5,0,craz,To All the Boys I’ve Loved Before,play,suggestion_title_results,2020-10-27 17:29:15
Christy,ZA,HTML 5,0,craz,Crazy Rich Asians,view_suggestion_info,suggestion_results,2020-10-27 17:28:28
Christy,ZA,HTML 5,0,365,365 Days,play,title_results,2020-08-23 17:16:30
Christy,ZA,HTML 5,0,kiss,The Kissing Booth,play,title_results,2020-07-24 15:41:49
Christy,ZA,HTML 5,0,tri,Trinkets,play,title_results,2020-07-13 18:12:09
Christy,ZA,HTML 5,0,big,Big Mouth,play,video_info,2020-04-28 21:03:14
Christy,ZA,HTML 5,0,big,Big Mouth,view_video_info,title_results,2020-04-28 21:03:10
Christy,ZA,HTML 5,0,big,Big Mouth,play,title_results,2020-04-28 20:37:57
Christy,ZA,HTML 5,0,coupl,Couples Retreat,view_suggestion_info,suggestion_results,2020-04-26 11:20:31
Christy,ZA,HTML 5,0,the other,The Other Woman,view_suggestion_info,suggestion_results,2020-04-18 11:46:51
Christy,ZA,HTML 5,0,barbie,Shrek 2,play,title_results,2020-04-11 11:13:01
Christy,ZA,HTML 5,0,to all th,To All the Boys: P.S. I Still Love You,play,title_results,2020-03-06 19:35:54
Christy,ZA,HTML 5,0,to all the,The Kissing Booth,play,video_info,2020-03-02 17:38:49
Christy,ZA,HTML 5,0,to all the,The Kissing Booth,view_video_info,title_results,2020-03-02 17:38:46
Christy,ZA,HTML 5,0,to all the,To All the Boys I’ve Loved Before,view_video_info,title_results,2020-03-02 15:42:47
Christy,ZA,HTML 5,0,to all the,To All the Boys I’ve Loved Before,play,video_info,2020-03-02 15:42:45
Christy,ZA,HTML 5,0,to all the,To All the Boys I’ve Loved Before,play,title_results,2020-03-02 15:42:23
Christy,ZA,HTML 5,0,clue,Clueless,play,video_info,2020-02-28 17:47:26
Christy,ZA,HTML 5,0,clue,Clueless,play,title_results,2020-02-28 17:47:26
Christy,US,HTML 5,0,f is ,F is for Family,play,video_info,2020-01-18 13:33:40
Christy,US,HTML 5,0,f is ,F is for Family,view_video_info,title_results,2020-01-18 13:33:33
Christy,US,HTML 5,0,f is for ,F is for Family,play,title_results,2020-01-18 13:16:47
Christy,US,HTML 5,0,the irishman,The Irishman,play,title_results,2020-01-02 14:43:49
Christy,ZA,HTML 5,0,kissing,The Kissing Booth,play,title_results,2019-12-22 12:07:23
Christy,ZA,HTML 5,0,clueless,Clueless,play,title_results,2019-12-15 08:59:34
Christy,ZA,HTML 5,0,to all the boy,To All the Boys I’ve Loved Before,play,title_results,2019-11-07 17:01:03
Christy,ZA,HTML 5,0,beauty,Beauty and the Beast (2017),play,title_results,2019-11-07 16:38:49
Christy,ZA,HTML 5,0,to all,To All the Boys I’ve Loved Before,play,title_results,2019-10-22 17:13:16
Christy,ZA,Android Phone,0,the boy,To All the Boys I’ve Loved Before,view_video_info,title_results,2019-10-18 14:47:31
Christy,ZA,Android Phone,0,goo,Jane The Virgin,view_video_info,title_results,2019-10-18 14:42:43
Christy,ZA,Android Phone,0,jane,Jane The Virgin,view_video_info,title_results,2019-10-05 16:32:35
Christy,ZA,HTML 5,0,dis,Disenchantment,play,title_results,2019-09-20 18:36:12
Christy,ZA,Android Phone,0,dis,Disenchantment,view_video_info,title_results,2019-09-17 15:59:00
Christy,ZA,HTML 5,0,couple,Couples Retreat,play,title_results,2019-07-21 17:39:05
Christy,ZA,Android Phone,0,take ,Take the Leadc,view_suggestion_info,suggestion_results,2019-07-17 22:14:36
Christy,ZA,Android Phone,0,monte,Gossip Girl,view_video_info,title_results,2019-07-17 22:00:57
Christy,ZA,Android Phone,0,monte,,view_suggestion_info,suggestion_results,2019-07-17 22:00:24
Christy,ZA,HTML 5,0,ap bio,Wine Country,view_video_info,title_results,2019-05-20 15:13:10
Christy,ZA,HTML 5,0,ap bio,Kevin Hart: Irresponsible,view_video_info,title_results,2019-05-20 15:13:02
Christy,ZA,Android Phone,0,50,Fifty Shades Darker,play,video_info,2019-05-14 22:00:28
Christy,ZA,Android Phone,0,50,Fifty Shades Darker,view_video_info,suggestion_title_results,2019-05-14 21:51:50
Christy,ZA,Android Phone,0,50,Fifty Shades Freed,view_suggestion_info,suggestion_results,2019-05-14 21:51:21
Christy,ZA,Android Phone,0,,Brooklyn Nine-Nine,view_video_info,popularSearches,2019-05-09 14:28:24
Christy,ZA,Android Phone,0,,Rick and Morty,view_video_info,popularSearches,2019-05-09 14:28:14
Christy,ZA,Android Phone,0,100,100% Hotter,view_suggestion_info,suggestion_results,2019-05-09 14:27:41
Christy,ZA,Smart TV,0,su,Sugar Rush,play,video_info,2018-10-30 10:30:06
Christy,ZA,Smart TV,0,su,Sugar Rush,view_video_info,title_results,2018-10-30 10:30:04
Christy,ZA,Smart TV,0,hat,haters back off,view_video_info,title_results,2018-08-26 13:56:49
Christy,ZA,Smart TV,0,g,gossip girl,play,video_info,2018-07-15 00:40:09
Christy,ZA,Smart TV,0,g,gossip girl,view_video_info,title_results,2018-07-15 00:40:04
Christy,ZA,PS3,0,mir,haters back off,view_video_info,title_results,2018-03-07 07:51:09
Christy,ZA,PS3,0,mir,haters back off,play,video_info,2018-03-07 07:51:09
Christy,ZA,PS3,0,com,comedians in cars getting coffee,play,video_info,2018-02-26 17:45:44
Christy,ZA,PS3,0,com,comedians in cars getting coffee,view_video_info,title_results,2018-02-26 17:45:44
Christy,ZA,PS3,0,com,comedians in cars getting coffee,play,video_info,2018-02-26 17:45:17
Christy,ZA,PS3,0,ha,haters back off (trailer),play,video_info,2017-12-06 17:47:21
Christy,ZA,PS3,0,ha,haters back off,add_to_list,video_info,2017-12-06 17:47:04
Christy,ZA,PS3,0,ha,haters back off,play,video_info,2017-12-06 17:47:00
Christy,ZA,PS3,0,ha,haters back off,view_video_info,title_results,2017-12-06 17:47:00
Christy,ZA,PS3,0,bad,bad education,view_video_info,title_results,2017-12-06 17:43:32
Christy,ZA,PS3,0,bad,bad education,add_to_list,video_info,2017-12-06 17:43:30
Christy,ZA,PS3,0,bad,bad education,play,video_info,2017-12-06 17:43:27
Christy,ZA,PS3,0,ha,haters back off,play,video_info,2017-12-04 11:00:25
Christy,ZA,PS3,0,ha,haters back off,view_video_info,title_results,2017-12-04 10:32:36
Christy,ZA,PS3,0,ha,haters back off,play,video_info,2017-12-04 10:32:36
Christy,ZA,PS3,0,ha,haters back off,play,video_info,2017-12-04 10:32:33
